Epoch,Train Loss,Val Loss,Mean IoU,Time (s)
1,1.262960570199149,0.7278829216957092,0.17100314000893135,5.554596662521362
2,0.7369712506021772,0.6513803899288177,0.17547189602515662,4.906274318695068
3,0.5206787948097501,0.8099786639213562,0.21819834899825946,4.85855770111084
4,0.40133233794144224,0.43583278357982635,0.25265770588810915,4.772465944290161
5,0.32635838857718874,0.3859236091375351,0.24989763124550096,4.826489448547363
6,0.2883072431598391,0.33291321992874146,0.25362374044579317,4.763060092926025
7,0.259254766362054,0.3486510366201401,0.21104616044376154,4.823080062866211
8,0.23491655609437398,0.33410026133060455,0.2256712434512525,4.842734336853027
9,0.21142552899462835,0.44515353441238403,0.1776981088860141,4.964622259140015
10,0.20657184826476233,0.2430161014199257,0.27566633242560135,4.842965841293335
11,0.19389103565897262,0.23215696960687637,0.28561370179820267,4.7821574211120605
12,0.18155840358563832,0.3455698639154434,0.19807874178964918,4.7338457107543945
13,0.1705716773867607,0.4085055738687515,0.18052436665997004,4.975354194641113
14,0.17471601547939436,0.29844704270362854,0.240165749393142,4.850275278091431
15,0.16778411396912166,0.25093571841716766,0.25979927814973003,4.825000762939453
16,0.15872258586542948,0.45122723281383514,0.1865784599052521,4.992207050323486
17,0.1521443831069129,0.415211945772171,0.1902387769872654,5.051769018173218
18,0.1521024608186313,0.226581908762455,0.2649301875707649,5.03701376914978
19,0.15287595242261887,0.3238946348428726,0.23568093414729666,4.861050367355347
20,0.15745110596929277,0.6117561757564545,0.17571767171201616,4.898139715194702
21,0.1476326041987964,0.2606130465865135,0.23645130344653853,4.917493581771851
22,0.14025441663605825,0.3517785221338272,0.25403483658746373,5.111574649810791
23,0.14309795839445932,0.44801273941993713,0.18262520198505935,5.015493631362915
24,0.13373453808682306,0.4372871518135071,0.2024936785760299,5.170526504516602
25,0.13442421704530716,0.32691822946071625,0.2567512691241646,5.084343671798706
26,0.13021760008164815,0.25637543201446533,0.24399078291165158,5.082558631896973
27,0.13009620723979815,0.42056484520435333,0.21393288548826508,5.087981224060059
28,0.13271054040108407,0.6176562309265137,0.18908907351243365,5.016162157058716
29,0.12827164413673536,0.2570240944623947,0.2775621750212931,5.034399509429932
30,0.12919341772794724,0.6196272373199463,0.18472567824637826,5.09146785736084
31,0.11813284509948321,0.2065652459859848,0.291667155964394,5.048018455505371
32,0.12308214977383614,0.506978303194046,0.18549691980916222,5.021799564361572
33,0.11735821036355835,0.4752841591835022,0.21331841366976603,5.041315078735352
34,0.11484141913907868,0.3473832607269287,0.24733652428230654,4.914562225341797
35,0.11354576476982661,0.2924535274505615,0.24821846052831004,4.994128704071045
36,0.110882076301745,0.3336278349161148,0.2518695949572797,5.099464178085327
37,0.10814244353345462,0.40024949610233307,0.2402597811910292,4.942519664764404
38,0.1060786247253418,0.764630526304245,0.16409180937509124,5.101206302642822
39,0.10253850530300822,0.28414270281791687,0.2675489707556988,5.032988786697388
40,0.10358182660170964,0.558921754360199,0.1832631556815864,5.059995651245117
41,0.09984538065535682,0.3703062981367111,0.21863385687121567,5.013885498046875
42,0.09678571405155319,0.2826894447207451,0.2599632737448182,4.903913497924805
43,0.09524171373673848,0.4704839885234833,0.2224256133460664,4.859201669692993
44,0.09391950177294868,0.4828401505947113,0.2031985935770697,4.968583345413208
45,0.0922092694256987,0.4970612972974777,0.19087785282581182,5.075283527374268
46,0.08723506118570055,0.28839853405952454,0.2623534459577609,4.954107999801636
47,0.08927341178059578,0.24137981235980988,0.2950531688197831,4.953649520874023
48,0.0862613030310188,0.34884943068027496,0.23663924312812146,4.98111629486084
49,0.08301630217049803,0.2293420061469078,0.2943877720624551,4.889263153076172
50,0.0793671581361975,0.5721398890018463,0.2177197993779872,4.881375789642334
