Epoch,Train Loss,Val Loss,Mean IoU,Time (s)
1,1.2285654374531336,2.4219706058502197,0.07965428481889314,7.201012372970581
2,0.8583437842982156,1.6640961170196533,0.26519247920210115,7.454866886138916
3,0.7492518850735256,1.7701396346092224,0.25637753070795993,6.802616834640503
4,0.6494256172861371,1.2356435060501099,0.25430370090219334,7.104583501815796
5,0.5662352016993931,0.7552785873413086,0.5161571855484336,7.128162860870361
6,0.5156916337353843,1.7083001136779785,0.3456576518089713,7.167386531829834
7,0.48868571860449656,0.9755981266498566,0.4826399934297612,7.49223780632019
8,0.45398275767053875,1.9538426995277405,0.3065698734176788,7.609511375427246
9,0.4094344356230327,1.3930861949920654,0.3723591834833604,7.564508438110352
10,0.3886303412062781,1.8283674716949463,0.26845377224719463,7.41497015953064
11,0.38087153009005953,2.481642723083496,0.2221624782096745,7.245469331741333
12,0.3679680185658591,1.3549424409866333,0.3956301183552512,7.0107951164245605
13,0.3521593447242464,2.040998876094818,0.28973810871605504,7.288186550140381
14,0.3617305244718279,2.073356509208679,0.28822593022278153,7.1427693367004395
15,0.33497181109019686,1.268470048904419,0.4349897468614419,7.367173671722412
16,0.3085108463253294,2.457942008972168,0.27626992409914886,7.204297304153442
17,0.2944270223379135,1.9912753701210022,0.3123041500652331,7.295256853103638
18,0.28764771670103073,1.5098688006401062,0.4179483063983168,7.143382549285889
19,0.2866640729563577,1.459161102771759,0.39630894627881225,7.014801025390625
20,0.27461003831454683,1.5614907145500183,0.3830816314722686,7.516815185546875
21,0.26656655222177505,1.8729854822158813,0.4011098765896448,7.112294435501099
22,0.2559403436524527,2.2498462200164795,0.2462225183212543,7.498555898666382
23,0.25599254348448347,1.8030160665512085,0.35866049924346666,7.37654185295105
24,0.2585941159299442,1.8496299982070923,0.4057948204725174,7.55841851234436
25,0.25098660056080135,1.3378305435180664,0.5218402040656356,7.479074716567993
26,0.24350547471216746,1.1508947014808655,0.5002506347187865,7.5543177127838135
27,0.23717847785779408,1.4270808100700378,0.46423932961219555,8.14989948272705
28,0.2377811617084912,0.9720175266265869,0.5480905057566257,7.735597848892212
29,0.23410274727003916,0.3323751389980316,0.7611002487611531,7.325173616409302
30,0.28551933275801794,1.7841711044311523,0.3047229931907441,7.483508110046387
31,0.298656702041626,4.460712671279907,0.20732680393668962,7.708601951599121
32,0.2869498740349497,1.6487731337547302,0.3366081262759562,7.599691867828369
33,0.2620655798486301,3.4539002180099487,0.21808940555019882,7.398711442947388
34,0.2505143316728728,1.7315113544464111,0.4715257660784459,7.509871006011963
35,0.23995555617979594,1.8262562155723572,0.4486545821102347,7.314375638961792
36,0.23815317239080155,0.538731724023819,0.7024980300261501,7.219464063644409
37,0.23221912873642786,1.985257089138031,0.4241287235358387,7.33165717124939
38,0.2262886698756899,1.8159193396568298,0.33565460647651607,7.630607843399048
39,0.22822322377136775,1.661579966545105,0.3410360406526408,7.8392252922058105
40,0.2268566063472203,2.4367042779922485,0.3493042898624227,7.826028347015381
41,0.2220072192805154,1.6049461960792542,0.31040944281967475,7.33178448677063
42,0.21586556413343974,0.4183747172355652,0.7362375641391876,7.570349454879761
43,0.2145437246986798,1.5509698390960693,0.3733546788464935,7.656724214553833
44,0.21873245068958827,1.7751452922821045,0.3438517080898449,7.627449035644531
45,0.21470351836511067,0.7184934616088867,0.6435674292803707,8.224327802658081
46,0.2092786165220397,1.479502260684967,0.5167453899023071,8.055459022521973
47,0.21498804965189525,0.3136511892080307,0.7718788630232565,7.2536396980285645
48,0.2034116185137204,2.3807175159454346,0.38469458152291514,7.41515588760376
49,0.19961668231657573,1.3820456862449646,0.42523449812013486,7.115947008132935
50,0.20339208734886988,2.5454941987991333,0.4064211475605914,7.529969692230225
